ID,CUSTOMER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE
40685,1487,2026-01-02,2026-01-06,Free Shipping
40686,4169,2026-01-02,2026-01-03,Standard Shipping
40687,2249,2026-01-02,2026-01-07,Free Shipping
40688,686,2026-01-02,2026-01-04,Standard Shipping
40689,475,2026-01-02,2026-01-04,Standard Shipping
40690,4340,2026-01-02,2026-01-04,Standard Shipping
40691,1746,2026-01-02,2026-01-04,Standard Shipping
40692,4990,2026-01-02,2026-01-04,Standard Shipping
40693,4568,2026-01-02,2026-01-02,Express Shipping
40694,4017,2026-01-02,2026-01-05,Free Shipping
40695,3410,2026-01-02,2026-01-02,Express Shipping
40696,3185,2026-01-02,2026-01-02,Express Shipping
40697,4845,2026-01-02,2026-01-04,Standard Shipping
40698,5245,2026-01-02,2026-01-03,Standard Shipping
40699,5562,2026-01-02,2026-01-07,Free Shipping
40700,5589,2026-01-02,2026-01-06,Free Shipping
40702,5129,2026-01-02,2026-01-07,Free Shipping
40703,1906,2026-01-02,2026-01-07,Free Shipping
40704,594,2026-01-02,2026-01-07,Free Shipping
40705,3451,2026-01-02,2026-01-02,Express Shipping
40706,3028,2026-01-02,2026-01-03,Standard Shipping
40707,1865,2026-01-02,2026-01-03,Standard Shipping
40708,1086,2026-01-02,2026-01-04,Standard Shipping
40709,3702,2026-01-02,2026-01-06,Free Shipping
40710,2864,2026-01-02,2026-01-07,Free Shipping
40711,3158,2026-01-02,2026-01-02,Express Shipping
40712,5318,2026-01-02,2026-01-02,Express Shipping
40713,4515,2026-01-02,2026-01-02,Express Shipping
40714,5084,2026-01-02,2026-01-04,Standard Shipping
40715,5612,2026-01-02,2026-01-07,Free Shipping
40716,4010,2026-01-02,2026-01-06,Free Shipping
40717,1311,2026-01-02,2026-01-07,Free Shipping
40718,3841,2026-01-02,2026-01-02,Express Shipping
40719,3595,2026-01-02,2026-01-04,Standard Shipping
40720,911,2026-01-02,2026-01-02,Express Shipping
40721,2587,2026-01-02,2026-01-05,Free Shipping
40722,1842,2026-01-02,2026-01-06,Free Shipping
40723,4111,2026-01-02,2026-01-03,Standard Shipping
40724,5471,2026-01-02,2026-01-04,Standard Shipping
40725,1667,2026-01-02,2026-01-03,Standard Shipping
40726,1738,2026-01-02,2026-01-02,Express Shipping
40727,4267,2026-01-02,2026-01-03,Standard Shipping
40728,1545,2026-01-02,2026-01-03,Standard Shipping
40729,5170,2026-01-02,2026-01-05,Free Shipping
40730,1194,2026-01-02,2026-01-04,Standard Shipping
40731,755,2026-01-02,2026-01-04,Standard Shipping
40732,3645,2026-01-02,2026-01-02,Express Shipping
40733,3347,2026-01-02,2026-01-02,Express Shipping
40734,787,2026-01-03,2026-01-03,Express Shipping
40735,3965,2026-01-03,2026-01-08,Free Shipping
40736,3035,2026-01-03,2026-01-04,Standard Shipping
40737,3584,2026-01-03,2026-01-04,Standard Shipping
40738,3009,2026-01-03,2026-01-04,Standard Shipping
40739,4944,2026-01-03,2026-01-04,Standard Shipping
40740,4272,2026-01-03,2026-01-04,Standard Shipping
40741,681,2026-01-03,2026-01-07,Free Shipping
40742,5512,2026-01-03,2026-01-06,Free Shipping
40743,3620,2026-01-03,2026-01-05,Standard Shipping
40744,5356,2026-01-03,2026-01-08,Free Shipping
40745,4353,2026-01-03,2026-01-03,Express Shipping
40746,3549,2026-01-03,2026-01-04,Standard Shipping
40747,2715,2026-01-03,2026-01-06,Free Shipping
40748,2974,2026-01-03,2026-01-05,Standard Shipping
40749,3691,2026-01-03,2026-01-04,Standard Shipping
40750,1032,2026-01-03,2026-01-07,Free Shipping
40751,2255,2026-01-03,2026-01-03,Express Shipping
40752,1175,2026-01-03,2026-01-05,Standard Shipping
40753,1420,2026-01-03,2026-01-06,Free Shipping
40754,3224,2026-01-03,2026-01-08,Free Shipping
40755,2019,2026-01-03,2026-01-05,Standard Shipping
40756,4586,2026-01-03,2026-01-05,Standard Shipping
40757,1059,2026-01-03,2026-01-06,Free Shipping
40758,2375,2026-01-03,2026-01-04,Standard Shipping
40759,954,2026-01-03,2026-01-05,Standard Shipping
40760,256,2026-01-03,2026-01-04,Standard Shipping
40761,4598,2026-01-03,2026-01-08,Free Shipping
40762,5165,2026-01-03,2026-01-03,Express Shipping
40763,2874,2026-01-03,2026-01-07,Free Shipping
40765,4877,2026-01-03,2026-01-05,Standard Shipping
40766,584,2026-01-03,2026-01-04,Standard Shipping
40767,5411,2026-01-03,2026-01-04,Standard Shipping
40768,2811,2026-01-03,2026-01-04,Standard Shipping
40769,1701,2026-01-03,2026-01-06,Free Shipping
40770,494,2026-01-03,2026-01-05,Standard Shipping
40771,2231,2026-01-03,2026-01-05,Standard Shipping
40772,3736,2026-01-03,2026-01-04,Standard Shipping
40773,466,2026-01-03,2026-01-05,Standard Shipping
40774,1315,2026-01-03,2026-01-04,Standard Shipping
40775,5298,2026-01-03,2026-01-08,Free Shipping
40776,3867,2026-01-03,2026-01-05,Standard Shipping
40777,978,2026-01-03,2026-01-08,Free Shipping
40778,1172,2026-01-03,2026-01-05,Standard Shipping
40779,4889,2026-01-03,2026-01-06,Free Shipping
40780,1788,2026-01-03,2026-01-07,Free Shipping
40781,695,2026-01-03,2026-01-06,Free Shipping
40782,831,2026-01-03,2026-01-08,Free Shipping
40783,1793,2026-01-03,2026-01-04,Standard Shipping
40784,4947,2026-01-04,2026-01-08,Free Shipping
40785,3022,2026-01-04,2026-01-07,Free Shipping
40786,1660,2026-01-04,2026-01-07,Free Shipping
40787,617,2026-01-04,2026-01-05,Standard Shipping
40788,2741,2026-01-04,2026-01-05,Standard Shipping
40789,1838,2026-01-04,2026-01-09,Free Shipping
40790,4518,2026-01-04,2026-01-09,Free Shipping
40791,420,2026-01-04,2026-01-04,Express Shipping
40792,1558,2026-01-04,2026-01-07,Free Shipping
40793,590,2026-01-04,2026-01-08,Free Shipping
40794,527,2026-01-04,2026-01-05,Standard Shipping
40795,3645,2026-01-04,2026-01-07,Free Shipping
40796,184,2026-01-04,2026-01-06,Standard Shipping
40797,4064,2026-01-04,2026-01-04,Express Shipping
40798,5199,2026-01-04,2026-01-05,Standard Shipping
40799,463,2026-01-04,2026-01-09,Free Shipping
40800,1971,2026-01-04,2026-01-04,Express Shipping
40801,339,2026-01-04,2026-01-08,Free Shipping
40802,4952,2026-01-04,2026-01-09,Free Shipping
40803,2160,2026-01-04,2026-01-05,Standard Shipping
40804,12,2026-01-04,2026-01-08,Free Shipping
40805,2907,2026-01-04,2026-01-05,Standard Shipping
40806,4894,2026-01-04,2026-01-06,Standard Shipping
40807,4492,2026-01-04,2026-01-04,Express Shipping
40808,3647,2026-01-04,2026-01-06,Standard Shipping
40809,3464,2026-01-04,2026-01-08,Free Shipping
40810,2099,2026-01-04,2026-01-09,Free Shipping
40811,3721,2026-01-04,2026-01-07,Free Shipping
40812,1805,2026-01-04,2026-01-05,Standard Shipping
40813,781,2026-01-04,2026-01-09,Free Shipping
40814,478,2026-01-04,2026-01-05,Standard Shipping
40815,1980,2026-01-04,2026-01-09,Free Shipping
40816,4035,2026-01-04,2026-01-06,Standard Shipping
40817,5358,2026-01-04,2026-01-05,Standard Shipping
40818,1535,2026-01-04,2026-01-07,Free Shipping
40819,5568,2026-01-04,2026-01-08,Free Shipping
40820,224,2026-01-04,2026-01-04,Express Shipping
40821,1532,2026-01-04,2026-01-05,Standard Shipping
40822,5123,2026-01-04,2026-01-08,Free Shipping
40823,5356,2026-01-04,2026-01-09,Free Shipping
40824,3651,2026-01-04,2026-01-04,Express Shipping
40825,4506,2026-01-04,2026-01-04,Express Shipping
40826,5463,2026-01-04,2026-01-06,Standard Shipping
40827,2055,2026-01-04,2026-01-09,Free Shipping
40828,5602,2026-01-04,2026-01-08,Free Shipping
40829,1101,2026-01-04,2026-01-04,Express Shipping
40830,205,2026-01-04,2026-01-07,Free Shipping
40831,531,2026-01-04,2026-01-09,Free Shipping
40832,3491,2026-01-04,2026-01-05,Standard Shipping
40833,2512,2026-01-04,2026-01-07,Free Shipping
40834,1196,2026-01-04,2026-01-07,Free Shipping
40835,4045,2026-01-04,2026-01-08,Free Shipping
40836,4410,2026-01-04,2026-01-09,Free Shipping
40837,68,2026-01-04,2026-01-09,Free Shipping
40838,506,2026-01-04,2026-01-04,Express Shipping
40839,1567,2026-01-04,2026-01-05,Standard Shipping
40840,1790,2026-01-05,2026-01-06,Standard Shipping
40841,51,2026-01-05,2026-01-07,Standard Shipping
40842,2010,2026-01-05,2026-01-08,Free Shipping
40843,2196,2026-01-05,2026-01-05,Express Shipping
40844,2357,2026-01-05,2026-01-09,Free Shipping
40845,817,2026-01-05,2026-01-07,Standard Shipping
40846,3930,2026-01-05,2026-01-09,Free Shipping
40847,3851,2026-01-05,2026-01-10,Free Shipping
40848,2973,2026-01-05,2026-01-08,Free Shipping
40849,2261,2026-01-05,2026-01-06,Standard Shipping
40850,2403,2026-01-05,2026-01-08,Free Shipping
40851,3238,2026-01-05,2026-01-06,Standard Shipping
40852,3254,2026-01-05,2026-01-10,Free Shipping
40853,2939,2026-01-05,2026-01-08,Free Shipping
40854,4710,2026-01-05,2026-01-08,Free Shipping
40855,2619,2026-01-05,2026-01-07,Standard Shipping
40856,1254,2026-01-05,2026-01-09,Free Shipping
40857,3877,2026-01-05,2026-01-10,Free Shipping
40858,4564,2026-01-05,2026-01-06,Standard Shipping
40859,4000,2026-01-05,2026-01-09,Free Shipping
40860,1469,2026-01-05,2026-01-10,Free Shipping
40861,2375,2026-01-05,2026-01-05,Express Shipping
40862,3271,2026-01-05,2026-01-08,Free Shipping
40863,1375,2026-01-05,2026-01-10,Free Shipping
40864,3649,2026-01-05,2026-01-05,Express Shipping
40865,800,2026-01-05,2026-01-10,Free Shipping
40866,1370,2026-01-05,2026-01-10,Free Shipping
40867,3872,2026-01-05,2026-01-10,Free Shipping
40868,2346,2026-01-05,2026-01-08,Free Shipping
40869,715,2026-01-05,2026-01-05,Express Shipping
40870,2294,2026-01-05,2026-01-05,Express Shipping
40871,3963,2026-01-05,2026-01-09,Free Shipping
40872,4591,2026-01-05,2026-01-10,Free Shipping
40873,2182,2026-01-05,2026-01-08,Free Shipping
40874,1639,2026-01-05,2026-01-09,Free Shipping
40875,3871,2026-01-05,2026-01-07,Standard Shipping
40876,1623,2026-01-05,2026-01-05,Express Shipping
40877,4941,2026-01-05,2026-01-05,Express Shipping
40878,763,2026-01-05,2026-01-05,Express Shipping
40879,540,2026-01-05,2026-01-08,Free Shipping
40880,1575,2026-01-05,2026-01-10,Free Shipping
40881,5368,2026-01-05,2026-01-08,Free Shipping
40882,2824,2026-01-05,2026-01-10,Free Shipping
40883,201,2026-01-05,2026-01-06,Standard Shipping
40884,5255,2026-01-05,2026-01-09,Free Shipping
40885,4212,2026-01-05,2026-01-05,Express Shipping
40886,4689,2026-01-05,2026-01-07,Standard Shipping
40887,2232,2026-01-05,2026-01-10,Free Shipping
40888,2003,2026-01-05,2026-01-05,Express Shipping
40889,1568,2026-01-05,2026-01-06,Standard Shipping
40890,1808,2026-01-05,2026-01-08,Free Shipping
40891,5207,2026-01-05,2026-01-06,Standard Shipping
40892,4859,2026-01-05,2026-01-10,Free Shipping
40893,233,2026-01-05,2026-01-05,Express Shipping
40894,2538,2026-01-05,2026-01-10,Free Shipping
40895,3330,2026-01-05,2026-01-10,Free Shipping
40896,5598,2026-01-05,2026-01-06,Standard Shipping
40897,825,2026-01-05,2026-01-09,Free Shipping
40898,1611,2026-01-05,2026-01-07,Standard Shipping
40899,5327,2026-01-05,2026-01-05,Express Shipping
40900,2240,2026-01-05,2026-01-09,Free Shipping
40901,4544,2026-01-05,2026-01-10,Free Shipping
40902,4459,2026-01-05,2026-01-06,Standard Shipping
40903,4247,2026-01-05,2026-01-06,Standard Shipping
40904,1097,2026-01-05,2026-01-10,Free Shipping
40905,4592,2026-01-05,2026-01-06,Standard Shipping
40906,945,2026-01-05,2026-01-06,Standard Shipping
40907,4800,2026-01-05,2026-01-09,Free Shipping
40908,53,2026-01-06,2026-01-10,Free Shipping
40909,2171,2026-01-06,2026-01-10,Free Shipping
40910,4825,2026-01-06,2026-01-08,Standard Shipping
40911,502,2026-01-06,2026-01-09,Free Shipping
40912,4432,2026-01-06,2026-01-10,Free Shipping
40913,2586,2026-01-06,2026-01-11,Free Shipping
40914,1649,2026-01-06,2026-01-08,Standard Shipping
40915,4171,2026-01-06,2026-01-08,Standard Shipping
40916,4818,2026-01-06,2026-01-08,Standard Shipping
40917,1385,2026-01-06,2026-01-11,Free Shipping
40918,2553,2026-01-06,2026-01-06,Express Shipping
40919,1567,2026-01-06,2026-01-08,Standard Shipping
40920,3794,2026-01-06,2026-01-09,Free Shipping
40921,3324,2026-01-06,2026-01-11,Free Shipping
40922,1569,2026-01-06,2026-01-11,Free Shipping
40923,2468,2026-01-06,2026-01-11,Free Shipping
40924,2447,2026-01-06,2026-01-10,Free Shipping
40925,5434,2026-01-06,2026-01-06,Express Shipping
40926,5570,2026-01-06,2026-01-08,Standard Shipping
40927,1013,2026-01-06,2026-01-11,Free Shipping
40928,2259,2026-01-06,2026-01-06,Express Shipping
40929,2676,2026-01-06,2026-01-07,Standard Shipping
40930,3870,2026-01-06,2026-01-06,Express Shipping
40931,284,2026-01-06,2026-01-06,Express Shipping
40932,1569,2026-01-06,2026-01-10,Free Shipping
40933,4570,2026-01-06,2026-01-09,Free Shipping
40934,3783,2026-01-06,2026-01-08,Standard Shipping
40935,1224,2026-01-06,2026-01-06,Express Shipping
40936,4311,2026-01-06,2026-01-09,Free Shipping
40937,5589,2026-01-06,2026-01-09,Free Shipping
40938,3134,2026-01-06,2026-01-08,Standard Shipping
40939,3713,2026-01-06,2026-01-06,Express Shipping
40940,5069,2026-01-06,2026-01-07,Standard Shipping
40941,854,2026-01-06,2026-01-08,Standard Shipping
40942,661,2026-01-06,2026-01-06,Express Shipping
40943,250,2026-01-06,2026-01-09,Free Shipping
40944,105,2026-01-06,2026-01-08,Standard Shipping
40945,3598,2026-01-06,2026-01-11,Free Shipping
40946,3051,2026-01-06,2026-01-09,Free Shipping
40947,1170,2026-01-06,2026-01-10,Free Shipping
40948,386,2026-01-06,2026-01-08,Standard Shipping
40949,3989,2026-01-06,2026-01-08,Standard Shipping
40950,5165,2026-01-06,2026-01-07,Standard Shipping
40951,2400,2026-01-06,2026-01-08,Standard Shipping
40952,4436,2026-01-06,2026-01-08,Standard Shipping
40953,1738,2026-01-06,2026-01-10,Free Shipping
40954,1738,2026-01-06,2026-01-10,Free Shipping
40955,2624,2026-01-06,2026-01-08,Standard Shipping
40956,370,2026-01-06,2026-01-07,Standard Shipping
40957,3452,2026-01-07,2026-01-11,Free Shipping
40959,5192,2026-01-07,2026-01-10,Free Shipping
40960,1776,2026-01-07,2026-01-11,Free Shipping
40961,4874,2026-01-07,2026-01-07,Express Shipping
40962,349,2026-01-07,2026-01-11,Free Shipping
40963,2731,2026-01-07,2026-01-08,Standard Shipping
40964,3956,2026-01-07,2026-01-09,Standard Shipping
40965,1848,2026-01-07,2026-01-11,Free Shipping
40966,3452,2026-01-07,2026-01-12,Free Shipping
40967,3729,2026-01-07,2026-01-11,Free Shipping
40968,2766,2026-01-07,2026-01-08,Standard Shipping
40969,2414,2026-01-07,2026-01-09,Standard Shipping
40970,4391,2026-01-07,2026-01-07,Express Shipping
40971,4012,2026-01-07,2026-01-09,Standard Shipping
40972,4391,2026-01-07,2026-01-07,Express Shipping
40973,1477,2026-01-07,2026-01-08,Standard Shipping
40974,3255,2026-01-07,2026-01-12,Free Shipping
40975,2508,2026-01-07,2026-01-11,Free Shipping
40976,1420,2026-01-07,2026-01-07,Express Shipping
40977,431,2026-01-07,2026-01-11,Free Shipping
40978,3669,2026-01-07,2026-01-07,Express Shipping
40979,945,2026-01-07,2026-01-07,Express Shipping
40980,176,2026-01-07,2026-01-09,Standard Shipping
40981,4893,2026-01-07,2026-01-08,Standard Shipping
40982,4426,2026-01-07,2026-01-08,Standard Shipping
40983,2723,2026-01-07,2026-01-09,Standard Shipping
40984,4510,2026-01-07,2026-01-07,Express Shipping
40985,5186,2026-01-07,2026-01-12,Free Shipping
40986,1677,2026-01-07,2026-01-11,Free Shipping
40987,4168,2026-01-07,2026-01-09,Standard Shipping
40988,5076,2026-01-07,2026-01-07,Express Shipping
40989,3801,2026-01-07,2026-01-11,Free Shipping
40990,5445,2026-01-07,2026-01-11,Free Shipping
40991,1430,2026-01-07,2026-01-07,Express Shipping
40992,1434,2026-01-07,2026-01-12,Free Shipping
40993,3899,2026-01-07,2026-01-07,Express Shipping
40994,1770,2026-01-07,2026-01-08,Standard Shipping
40995,4869,2026-01-07,2026-01-07,Express Shipping
40996,376,2026-01-07,2026-01-11,Free Shipping
40997,2773,2026-01-07,2026-01-11,Free Shipping
40998,3072,2026-01-07,2026-01-09,Standard Shipping
40999,891,2026-01-07,2026-01-10,Free Shipping
41000,1512,2026-01-07,2026-01-10,Free Shipping
41001,998,2026-01-07,2026-01-08,Standard Shipping
41002,2273,2026-01-07,2026-01-10,Free Shipping
41003,2415,2026-01-07,2026-01-11,Free Shipping
41004,4492,2026-01-07,2026-01-07,Express Shipping
41005,2188,2026-01-07,2026-01-09,Standard Shipping
41006,5207,2026-01-07,2026-01-09,Standard Shipping
41007,937,2026-01-07,2026-01-12,Free Shipping
41008,3666,2026-01-07,2026-01-11,Free Shipping
41009,4369,2026-01-07,2026-01-11,Free Shipping
41010,2334,2026-01-07,2026-01-12,Free Shipping
41011,3173,2026-01-07,2026-01-08,Standard Shipping
41012,3010,2026-01-07,2026-01-10,Free Shipping
41013,4028,2026-01-07,2026-01-07,Express Shipping
41014,1608,2026-01-07,2026-01-11,Free Shipping
41015,132,2026-01-07,2026-01-08,Standard Shipping
41016,1564,2026-01-07,2026-01-11,Free Shipping
41017,4166,2026-01-07,2026-01-07,Express Shipping
41018,709,2026-01-07,2026-01-07,Express Shipping
41019,4356,2026-01-07,2026-01-09,Standard Shipping
41020,5274,2026-01-07,2026-01-11,Free Shipping
41021,1089,2026-01-08,2026-01-08,Express Shipping
41022,2777,2026-01-08,2026-01-13,Free Shipping
41023,599,2026-01-08,2026-01-10,Standard Shipping
41024,4934,2026-01-08,2026-01-11,Free Shipping
41025,451,2026-01-08,2026-01-13,Free Shipping
41026,441,2026-01-08,2026-01-12,Free Shipping
41027,4172,2026-01-08,2026-01-13,Free Shipping
41028,1126,2026-01-08,2026-01-11,Free Shipping
41029,5195,2026-01-08,2026-01-10,Standard Shipping
41030,3463,2026-01-08,2026-01-13,Free Shipping
41031,2898,2026-01-08,2026-01-09,Standard Shipping
41032,4465,2026-01-08,2026-01-08,Express Shipping
41033,3964,2026-01-08,2026-01-12,Free Shipping
41034,4513,2026-01-08,2026-01-10,Standard Shipping
41035,889,2026-01-08,2026-01-12,Free Shipping
41036,2642,2026-01-08,2026-01-12,Free Shipping
41037,3239,2026-01-08,2026-01-13,Free Shipping
41038,4704,2026-01-08,2026-01-13,Free Shipping
41039,967,2026-01-08,2026-01-12,Free Shipping
41040,4641,2026-01-08,2026-01-08,Express Shipping
41041,1834,2026-01-08,2026-01-11,Free Shipping
41042,3208,2026-01-08,2026-01-11,Free Shipping
41043,2555,2026-01-08,2026-01-11,Free Shipping
41044,3657,2026-01-08,2026-01-08,Express Shipping
41045,1311,2026-01-08,2026-01-11,Free Shipping
41046,2003,2026-01-08,2026-01-11,Free Shipping
41047,4497,2026-01-08,2026-01-08,Express Shipping
41048,3927,2026-01-08,2026-01-09,Standard Shipping
41049,1409,2026-01-08,2026-01-11,Free Shipping
41050,5125,2026-01-08,2026-01-09,Standard Shipping
41051,2939,2026-01-08,2026-01-11,Free Shipping
41052,2390,2026-01-08,2026-01-12,Free Shipping
41053,299,2026-01-08,2026-01-12,Free Shipping
41054,5457,2026-01-08,2026-01-13,Free Shipping
41055,5439,2026-01-08,2026-01-12,Free Shipping
41056,5416,2026-01-08,2026-01-11,Free Shipping
41057,721,2026-01-08,2026-01-08,Express Shipping
41058,4229,2026-01-08,2026-01-09,Standard Shipping
41059,3215,2026-01-08,2026-01-13,Free Shipping
41060,4424,2026-01-08,2026-01-13,Free Shipping
41061,2660,2026-01-08,2026-01-09,Standard Shipping
41062,3541,2026-01-08,2026-01-11,Free Shipping
41063,2928,2026-01-08,2026-01-09,Standard Shipping
41064,4807,2026-01-08,2026-01-12,Free Shipping
41065,1387,2026-01-08,2026-01-13,Free Shipping
41066,3262,2026-01-08,2026-01-13,Free Shipping
41067,1460,2026-01-08,2026-01-11,Free Shipping
41068,108,2026-01-08,2026-01-09,Standard Shipping
41069,525,2026-01-08,2026-01-13,Free Shipping
41070,117,2026-01-09,2026-01-11,Standard Shipping
41071,5164,2026-01-09,2026-01-14,Free Shipping
41072,1093,2026-01-09,2026-01-09,Express Shipping
41073,520,2026-01-09,2026-01-09,Express Shipping
41074,3164,2026-01-09,2026-01-12,Free Shipping
41075,1147,2026-01-09,2026-01-10,Standard Shipping
41076,4775,2026-01-09,2026-01-13,Free Shipping
41077,43,2026-01-09,2026-01-12,Free Shipping
41078,3335,2026-01-09,2026-01-10,Standard Shipping
41079,2261,2026-01-09,2026-01-10,Standard Shipping
41080,592,2026-01-09,2026-01-13,Free Shipping
41081,1588,2026-01-09,2026-01-09,Express Shipping
41082,5458,2026-01-09,2026-01-10,Standard Shipping
41083,5071,2026-01-09,2026-01-14,Free Shipping
41084,4782,2026-01-09,2026-01-09,Express Shipping
41085,2184,2026-01-09,2026-01-09,Express Shipping
41086,5522,2026-01-09,2026-01-10,Standard Shipping
41087,2631,2026-01-09,2026-01-14,Free Shipping
41088,4994,2026-01-09,2026-01-12,Free Shipping
41089,4048,2026-01-09,2026-01-13,Free Shipping
41090,5290,2026-01-09,2026-01-13,Free Shipping
41091,2278,2026-01-09,2026-01-11,Standard Shipping
41092,3128,2026-01-09,2026-01-09,Express Shipping
41093,2471,2026-01-09,2026-01-13,Free Shipping
41094,1932,2026-01-09,2026-01-11,Standard Shipping
41095,5414,2026-01-09,2026-01-14,Free Shipping
41096,3483,2026-01-09,2026-01-10,Standard Shipping
41097,2495,2026-01-09,2026-01-11,Standard Shipping
41098,2596,2026-01-09,2026-01-10,Standard Shipping
41099,3543,2026-01-09,2026-01-10,Standard Shipping
